PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON,PT_MEASURE,MIN1,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
1630314,Brandon Williams,1610612742,DAL,7,2,5,10.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.0,0.6,0.0,1.3,0.444,0.1,0.5,20.3,1.3,0.1,1.1,0.111,2.0,0.643,0.3,0.75,6.6,1.9,0.1,1.7,0.077,3.1,0.591,0.4,0.684,10.8,,,,,,,,,,,,,,,,,
1630296,Braxton Key,1610612743,DEN,12,9,3,3.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.3,0.1,0.2,0.333,0.7,0.375,0.0,0.375,11.0,1.2,0.6,0.6,0.5,1.7,0.7,0.2,0.778,5.2,1.4,0.7,0.8,0.471,2.2,0.654,0.2,0.708,6.2,,,,,,,,,,,,,,,,,
1641729,Brice Sensabaugh,1610612762,UTA,26,6,20,19.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.2,0.4,0.267,1.4,0.405,0.1,0.429,12.6,3.3,0.4,2.8,0.129,5.0,0.659,0.5,0.739,7.2,3.8,0.6,3.3,0.15,6.3,0.606,0.6,0.671,8.0,,,,,,,,,,,,,,,,,
201572,Brook Lopez,1610612749,MIL,79,48,31,30.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.5,0.9,0.6,0.581,2.5,0.588,0.0,0.594,6.0,3.7,1.5,2.2,0.404,7.8,0.472,1.1,0.55,6.4,5.2,2.4,2.8,0.455,10.2,0.51,1.1,0.574,6.3,,,,,,,,,,,,,,,,,
1628971,Bruce Brown,1610612761,TOR,62,25,37,28.3,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.9,0.3,0.5,0.377,2.7,0.321,0.1,0.333,9.8,3.7,0.5,3.2,0.121,6.2,0.605,0.6,0.666,7.0,4.6,0.8,3.8,0.169,8.5,0.536,0.7,0.581,7.6,,,,,,,,,,,,,,,,,
1628981,Bruno Fernando,1610612737,ATL,41,16,25,16.4,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.4,0.9,0.5,0.61,3.8,0.383,0.0,0.388,5.3,3.3,1.3,2.0,0.388,5.8,0.568,0.6,0.632,5.2,4.7,2.1,2.4,0.456,9.2,0.513,0.6,0.551,5.2,,,,,,,,,,,,,,,,,
1631121,Bryce McGowens,1610612766,CHA,47,8,39,16.3,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.1,0.2,0.412,0.9,0.415,0.0,0.436,10.1,1.8,0.3,1.5,0.165,3.3,0.548,0.3,0.607,7.9,2.2,0.4,1.7,0.206,4.1,0.526,0.4,0.576,8.2,,,,,,,,,,,,,,,,,
1631205,Buddy Boeheim,1610612765,DET,5,0,5,11.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.4,0.2,0.667,0.8,0.75,0.0,0.75,14.5,1.4,0.6,0.8,0.429,2.0,0.7,0.2,0.778,8.6,2.0,1.0,1.0,0.5,2.8,0.714,0.2,0.769,10.4,,,,,,,,,,,,,,,,,
1627741,Buddy Hield,1610612755,PHI,79,44,35,26.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.3,0.5,0.356,1.7,0.431,0.0,0.44,11.3,2.6,0.4,2.1,0.163,4.4,0.58,0.4,0.634,7.9,3.3,0.7,2.6,0.206,6.0,0.549,0.4,0.59,8.7,,,,,,,,,,,,,,,,,
203468,CJ McCollum,1610612740,NOP,65,42,23,32.8,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.2,0.4,0.316,1.4,0.413,0.0,0.422,14.2,3.8,0.4,3.4,0.098,6.1,0.619,0.6,0.683,9.8,4.3,0.6,3.8,0.128,7.5,0.581,0.6,0.632,10.4,,,,,,,,,,,,,,,,,
1630595,Cade Cunningham,1610612765,DET,61,9,52,33.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.5,0.2,0.3,0.367,2.0,0.244,0.1,0.256,14.0,3.8,0.7,3.0,0.188,6.2,0.609,0.6,0.678,7.8,4.2,0.9,3.3,0.208,8.1,0.523,0.7,0.574,8.5,,,,,,,,,,,,,,,,,
1631216,Caleb Houstan,1610612753,ORL,39,19,20,16.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.2,0.5,0.259,1.5,0.458,0.2,0.519,11.2,1.4,0.3,1.2,0.196,2.3,0.622,0.2,0.675,10.0,2.1,0.5,1.7,0.217,3.7,0.568,0.4,0.629,10.4,,,,,,,,,,,,,,,,,
1628997,Caleb Martin,1610612748,MIA,63,36,27,27.4,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.2,0.5,0.6,0.459,2.2,0.529,0.1,0.548,10.1,3.3,0.5,2.8,0.145,5.7,0.58,0.5,0.641,7.2,4.5,1.0,3.4,0.228,7.8,0.575,0.6,0.624,8.0,,,,,,,,,,,,,,,,,
1629629,Cam Reddish,1610612747,LAL,35,19,16,23.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.1,0.5,0.2,1.7,0.424,0.1,0.446,13.8,2.0,0.6,1.3,0.319,3.2,0.616,0.3,0.676,8.5,2.7,0.8,1.9,0.287,4.9,0.553,0.4,0.599,9.9,,,,,,,,,,,,,,,,,
1630560,Cam Thomas,1610612751,BKN,59,23,36,32.2,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.5,0.2,0.3,0.321,1.7,0.283,0.1,0.301,10.9,3.1,0.5,2.6,0.165,6.1,0.506,0.6,0.557,8.4,3.6,0.7,2.9,0.186,7.7,0.461,0.7,0.504,8.7,,,,,,,,,,,,,,,,,
1641715,Cam Whitmore,1610612745,HOU,45,18,27,19.0,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.5,0.5,0.5,2.2,0.449,0.1,0.468,7.7,3.0,0.5,2.4,0.169,4.6,0.654,0.3,0.697,6.0,4.0,1.0,2.9,0.25,6.7,0.598,0.4,0.634,6.5,,,,,,,,,,,,,,,,,
1629661,Cameron Johnson,1610612751,BKN,57,21,36,27.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.3,0.6,0.345,2.2,0.43,0.2,0.466,11.2,3.4,0.5,2.9,0.159,6.2,0.552,0.8,0.633,8.0,4.4,0.9,3.5,0.2,8.4,0.525,1.0,0.594,8.7,,,,,,,,,,,,,,,,,
1626166,Cameron Payne,1610612755,PHI,55,32,23,18.3,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.1,0.3,0.2,1.0,0.357,0.0,0.37,18.2,1.7,0.3,1.4,0.158,2.9,0.59,0.1,0.613,9.3,2.1,0.3,1.7,0.165,3.8,0.545,0.1,0.567,10.9,,,,,,,,,,,,,,,,,
1627747,Caris LeVert,1610612739,CLE,67,38,29,28.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.3,0.3,0.513,1.7,0.336,0.1,0.355,8.4,3.6,0.6,3.0,0.166,5.7,0.633,0.5,0.693,9.3,4.2,0.9,3.3,0.214,7.3,0.575,0.6,0.625,9.2,,,,,,,,,,,,,,,,,
1641717,Cason Wallace,1610612760,OKC,74,53,21,21.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.4,0.3,0.615,1.7,0.419,0.1,0.441,9.0,1.8,0.4,1.4,0.215,3.4,0.538,0.4,0.6,9.9,2.5,0.8,1.7,0.326,5.0,0.505,0.4,0.553,9.7,,,,,,,,,,,,,,,,,
1626224,Cedi Osman,1610612759,SAS,61,15,46,17.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.2,0.2,0.44,1.2,0.329,0.1,0.352,11.3,2.5,0.4,2.0,0.175,3.7,0.691,0.3,0.755,9.0,2.9,0.6,2.3,0.212,4.8,0.615,0.4,0.67,9.3,,,,,,,,,,,,,,,,,
1629646,Charles Bassey,1610612759,SAS,17,3,14,11.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.4,0.8,0.5,0.609,3.6,0.371,0.0,0.371,6.4,3.1,0.9,2.1,0.302,4.3,0.726,0.4,0.791,5.3,4.5,1.8,2.6,0.395,7.6,0.589,0.4,0.618,5.7,,,,,,,,,,,,,,,,,
1629718,Charlie Brown Jr.,1610612752,NYK,1,0,1,22.2,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.0,1.0,0.0,4.0,0.25,0.0,0.25,11.3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.6,2.0,0.0,2.0,0.0,5.0,0.4,0.0,0.4,8.0,,,,,,,,,,,,,,,,,
1631096,Chet Holmgren,1610612760,OKC,82,57,25,29.4,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.6,1.1,0.5,0.713,4.0,0.398,0.1,0.411,6.3,6.3,2.2,3.9,0.355,11.0,0.578,1.2,0.647,4.0,7.9,3.4,4.4,0.426,14.5,0.544,1.3,0.597,4.5,,,,,,,,,,,,,,,,,
1629002,Chimezie Metu,1610612765,DET,46,20,26,18.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.9,0.4,0.5,0.439,2.1,0.423,0.0,0.427,8.5,3.3,0.6,2.6,0.185,5.1,0.645,0.3,0.693,5.5,4.2,1.0,3.1,0.24,6.8,0.611,0.4,0.646,6.1,,,,,,,,,,,,,,,,,
1628449,Chris Boucher,1610612761,TOR,46,14,32,14.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.3,0.9,0.4,0.705,3.4,0.394,0.2,0.421,4.5,3.0,0.7,2.2,0.225,4.3,0.697,0.3,0.75,5.7,4.3,1.6,2.6,0.372,7.4,0.584,0.5,0.628,5.3,,,,,,,,,,,,,,,,,
1630537,Chris Duarte,1610612758,SAC,43,22,21,13.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.3,0.3,0.423,1.4,0.441,0.0,0.456,10.8,1.9,0.2,1.6,0.1,2.9,0.645,0.2,0.69,7.7,2.5,0.4,2.0,0.179,4.2,0.586,0.2,0.62,8.5,,,,,,,,,,,,,,,,,
1641753,Chris Livingston,1610612749,MIL,12,8,4,6.2,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.3,0.2,0.1,0.667,0.6,0.429,0.0,0.429,2.9,1.5,0.2,1.3,0.111,2.3,0.667,0.2,0.72,6.6,1.8,0.3,1.4,0.19,2.8,0.636,0.2,0.677,6.1,,,,,,,,,,,,,,,,,
101108,Chris Paul,1610612744,GSW,56,33,23,26.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.3,0.0,0.3,0.0,1.0,0.321,0.1,0.34,15.2,3.6,0.7,2.9,0.202,6.2,0.588,0.4,0.632,8.8,3.9,0.7,3.2,0.186,7.1,0.555,0.5,0.596,9.3,,,,,,,,,,,,,,,,,
1631128,Christian Braun,1610612743,DEN,75,50,25,20.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.1,0.6,0.5,0.57,2.4,0.436,0.0,0.444,7.6,3.0,0.6,2.3,0.197,4.4,0.678,0.3,0.734,8.6,4.0,1.2,2.7,0.295,6.5,0.621,0.4,0.659,8.3,,,,,,,,,,,,,,,,,
1626174,Christian Wood,1610612747,LAL,44,24,20,18.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.8,0.5,0.3,0.583,1.6,0.507,0.1,0.537,7.3,4.8,1.3,3.4,0.27,6.6,0.723,0.4,0.764,5.1,5.6,1.8,3.7,0.316,8.0,0.702,0.5,0.744,5.4,,,,,,,,,,,,,,,,,
1629643,Chuma Okeke,1610612753,ORL,28,12,16,12.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.3,0.4,0.444,1.3,0.5,0.0,0.5,11.9,2.2,0.5,1.6,0.226,3.1,0.705,0.2,0.756,6.1,2.9,0.8,2.0,0.275,4.3,0.672,0.2,0.708,7.4,,,,,,,,,,,,,,,,,
203991,Clint Capela,1610612737,ATL,73,33,40,25.8,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,4.6,3.2,1.3,0.687,8.4,0.547,0.3,0.566,5.2,6.0,1.8,4.1,0.302,9.1,0.667,0.7,0.719,5.4,10.6,5.0,5.4,0.468,17.1,0.622,0.9,0.658,5.3,,,,,,,,,,,,,,,,,
1629632,Coby White,1610612741,CHI,77,36,41,36.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.1,0.5,0.163,1.5,0.377,0.0,0.387,19.3,4.0,0.8,3.2,0.197,7.0,0.573,0.7,0.635,8.7,4.6,0.9,3.6,0.193,8.4,0.543,0.7,0.594,9.9,,,,,,,,,,,,,,,,,
1628998,Cody Martin,1610612766,CHA,27,7,20,27.3,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.2,0.5,0.316,2.0,0.352,0.1,0.365,10.4,3.3,0.9,2.4,0.256,5.4,0.616,0.3,0.657,7.2,4.0,1.1,2.9,0.266,7.2,0.559,0.4,0.592,7.8,,,,,,,,,,,,,,,,,
203469,Cody Zeller,1610612740,NOP,38,24,14,7.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.2,0.9,0.4,0.702,2.6,0.48,0.1,0.49,3.9,1.7,0.6,1.1,0.333,2.8,0.589,0.3,0.656,5.6,2.9,1.4,1.4,0.491,5.2,0.556,0.3,0.595,4.9,,,,,,,,,,,,,,,,,
1641732,Colby Jones,1610612758,SAC,21,9,12,8.4,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.8,0.3,0.5,0.412,1.3,0.607,0.0,0.607,7.5,1.1,0.3,0.8,0.304,1.9,0.575,0.1,0.622,7.8,1.9,0.7,1.2,0.35,3.1,0.606,0.1,0.635,7.7,,,,,,,,,,,,,,,,,
1630175,Cole Anthony,1610612753,ORL,78,47,31,22.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.8,0.4,0.4,0.5,1.8,0.444,0.1,0.471,11.2,3.2,0.5,2.6,0.158,5.5,0.577,0.7,0.655,7.7,4.0,0.9,3.0,0.228,7.3,0.549,0.8,0.612,8.4,,,,,,,,,,,,,,,,,
1631306,Cole Swider,1610612748,MIA,5,4,1,7.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.2,0.0,0.2,0.0,0.2,1.0,0.0,1.0,18.7,1.0,0.4,0.6,0.4,2.0,0.5,0.6,0.714,5.7,1.2,0.4,0.8,0.333,2.0,0.6,0.6,0.857,7.8,,,,,,,,,,,,,,,,,
1630658,Colin Castleton,1610612747,LAL,7,3,4,5.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.6,0.1,0.8,1.1,0.625,0.0,0.625,9.5,0.9,0.4,0.4,0.5,1.4,0.6,0.3,0.75,4.2,1.6,1.0,0.6,0.636,2.4,0.647,0.3,0.733,6.6,,,,,,,,,,,,,,,,,
1631221,Collin Gillespie,1610612743,DEN,13,7,6,14.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.1,0.0,0.1,0.0,0.7,0.111,0.1,0.125,14.1,1.5,0.2,1.3,0.15,3.4,0.455,0.5,0.541,6.7,1.6,0.2,1.4,0.143,3.9,0.412,0.6,0.488,7.0,,,,,,,,,,,,,,,,,
1629012,Collin Sexton,1610612762,UTA,71,26,45,26.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.4,0.5,0.435,3.1,0.315,0.2,0.338,12.1,1.9,0.2,1.7,0.119,3.4,0.561,0.3,0.606,11.8,2.9,0.6,2.2,0.227,6.4,0.445,0.5,0.48,11.9,,,,,,,,,,,,,,,,,
1630557,Corey Kispert,1610612764,WAS,73,13,60,26.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.1,0.3,0.333,1.2,0.33,0.0,0.341,13.6,2.6,0.3,2.3,0.115,4.8,0.541,0.4,0.595,7.1,3.0,0.4,2.6,0.145,6.0,0.508,0.5,0.553,8.0,,,,,,,,,,,,,,,,,
202709,Cory Joseph,1610612744,GSW,15,8,7,13.0,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.3,0.1,0.667,0.9,0.429,0.0,0.429,8.6,1.5,0.1,1.3,0.091,2.5,0.579,0.4,0.688,9.1,1.9,0.4,1.4,0.214,3.3,0.56,0.4,0.636,9.0,,,,,,,,,,,,,,,,,
1641854,Craig Porter Jr.,1610612739,CLE,36,21,15,16.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.1,0.5,0.143,1.4,0.42,0.1,0.438,10.9,2.4,0.4,2.1,0.148,4.2,0.579,0.3,0.624,8.7,3.0,0.4,2.6,0.147,5.6,0.545,0.4,0.583,9.1,,,,,,,,,,,,,,,,,
1626156,D'Angelo Russell,1610612747,LAL,73,43,30,32.8,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.1,0.3,0.25,1.1,0.364,0.0,0.373,15.1,2.8,0.3,2.5,0.117,5.3,0.527,0.5,0.587,9.0,3.2,0.4,2.7,0.133,6.3,0.504,0.6,0.555,9.8,,,,,,,,,,,,,,,,,
1630618,D.J. Carton,1610612761,TOR,3,2,1,9.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.7,0.0,1.0,1.0,0.667,0.0,0.667,9.3,0.7,0.7,0.0,1.0,1.0,0.667,0.0,0.667,8.8,1.3,1.3,0.0,1.0,2.0,0.667,0.0,0.667,9.1,,,,,,,,,,,,,,,,,
1628391,D.J. Wilson,1610612753,ORL,1,0,1,14.0,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,1.0,0.0,1.0,3.0,0.333,0.0,0.333,3.1,1.0,0.0,1.0,0.0,3.0,0.333,0.0,0.333,2.5,2.0,1.0,1.0,0.5,6.0,0.333,0.0,0.333,2.8,,,,,,,,,,,,,,,,,
1629610,DaQuan Jeffries,1610612752,NYK,3,1,2,2.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3,0.75,0.0,0.75,3.8,1.0,0.0,1.0,0.0,1.3,0.75,0.0,0.75,3.8,,,,,,,,,,,,,,,,,
1630227,Daishen Nix,1610612750,MIN,3,2,1,6.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.3,0.0,0.3,0.0,1.3,0.25,0.3,0.333,15.2,0.7,0.0,0.7,0.0,1.0,0.667,0.0,0.667,7.7,1.0,0.0,1.0,0.0,2.3,0.429,0.3,0.5,10.2,,,,,,,,,,,,,,,,,
1630625,Dalano Banton,1610612757,POR,41,15,26,23.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.4,0.5,0.462,2.0,0.47,0.1,0.494,7.3,3.2,0.7,2.5,0.227,4.8,0.677,0.2,0.71,7.0,4.2,1.2,3.0,0.281,6.7,0.622,0.3,0.653,7.1,,,,,,,,,,,,,,,,,
1631207,Dalen Terry,1610612741,CHI,41,19,22,13.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.7,0.3,0.4,0.379,1.3,0.558,0.0,0.58,9.1,2.0,0.3,1.6,0.157,3.1,0.643,0.3,0.709,6.2,2.7,0.6,2.0,0.214,4.3,0.64,0.3,0.696,6.9,,,,,,,,,,,,,,,,,
1627745,Damian Jones,1610612739,CLE,23,13,10,8.8,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.9,0.4,0.5,0.45,1.8,0.476,0.0,0.476,7.9,1.7,0.6,1.1,0.35,2.9,0.597,0.1,0.615,5.4,2.6,1.0,1.6,0.383,4.7,0.561,0.1,0.571,6.2,,,,,,,,,,,,,,,,,
203081,Damian Lillard,1610612749,MIL,72,48,24,35.3,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.5,0.2,0.3,0.389,1.8,0.273,0.1,0.288,12.4,3.9,0.5,3.4,0.127,6.4,0.617,0.4,0.659,8.9,4.4,0.7,3.7,0.156,8.2,0.545,0.5,0.581,9.3,,,,,,,,,,,,,,,,,
1629655,Daniel Gafford,1610612742,DAL,73,29,44,24.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,2.7,1.8,0.8,0.692,6.4,0.415,0.1,0.422,4.8,4.9,1.6,3.2,0.333,9.3,0.529,1.1,0.601,4.4,7.6,3.5,4.0,0.459,15.3,0.498,1.2,0.541,4.6,,,,,,,,,,,,,,,,,
1628464,Daniel Theis,1610612746,LAC,54,34,20,17.3,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.5,1.0,0.5,0.659,3.2,0.471,0.1,0.482,5.4,2.8,0.9,1.9,0.316,5.8,0.489,0.8,0.563,4.4,4.3,1.9,2.4,0.436,8.9,0.486,0.8,0.537,4.8,,,,,,,,,,,,,,,,,
201568,Danilo Gallinari,1610612749,MIL,43,11,32,13.8,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.5,0.2,0.2,0.5,1.2,0.377,0.0,0.385,9.0,2.0,0.6,1.4,0.307,3.3,0.615,0.3,0.667,5.7,2.5,0.9,1.7,0.343,4.4,0.571,0.3,0.61,6.3,,,,,,,,,,,,,,,,,
201980,Danny Green,1610612755,PHI,1,0,1,13.7,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,6.1,2.0,0.0,2.0,0.0,3.0,0.667,0.0,0.667,6.1,,,,,,,,,,,,,,,,,
203957,Dante Exum,1610612742,DAL,47,31,16,20.5,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.5,0.2,0.3,0.417,1.4,0.353,0.1,0.369,8.3,2.6,0.4,2.2,0.138,3.7,0.707,0.3,0.759,9.9,3.1,0.6,2.5,0.184,4.9,0.636,0.3,0.681,9.6,,,,,,,,,,,,,,,,,
1627863,Danuel House Jr.,1610612755,PHI,26,17,9,17.0,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.4,0.2,0.688,1.7,0.364,0.1,0.381,8.8,1.6,0.4,1.1,0.262,3.3,0.488,0.5,0.583,8.1,2.2,0.8,1.3,0.379,4.8,0.46,0.6,0.527,8.3,,,,,,,,,,,,,,,,,
203967,Dario Saric,1610612744,GSW,58,32,26,18.1,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.2,0.7,0.5,0.592,3.2,0.382,0.2,0.406,7.8,3.6,1.2,2.3,0.341,6.3,0.573,0.6,0.634,5.2,4.8,1.9,2.8,0.405,9.2,0.521,0.8,0.571,5.9,,,,,,,,,,,,,,,,,
1641727,Dariq Whitehead,1610612751,BKN,1,0,1,21.4,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.25,5.0,0.8,0.0,0.8,9.6,4.0,1.0,3.0,0.25,6.0,0.667,0.0,0.667,9.6,,,,,,,,,,,,,,,,,
1629647,Darius Bazley,1610612762,UTA,6,2,4,23.2,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.3,0.8,0.5,0.625,3.2,0.421,0.2,0.444,6.5,3.3,1.5,1.8,0.45,5.2,0.645,0.2,0.667,5.2,4.7,2.3,2.3,0.5,8.2,0.571,0.3,0.596,5.6,,,,,,,,,,,,,,,,,
1629636,Darius Garland,1610612739,CLE,52,28,24,33.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.2,0.4,0.3,1.6,0.353,0.1,0.366,15.5,2.3,0.3,2.0,0.148,3.9,0.601,0.2,0.639,10.6,2.9,0.5,2.4,0.178,5.5,0.528,0.3,0.557,11.6,,,,,,,,,,,,,,,,,
1630561,David Duke Jr.,1610612759,SAS,2,1,1,19.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.5,0.5,0.5,2.5,0.4,0.0,0.4,2.8,4.0,1.5,2.5,0.375,6.0,0.667,1.0,0.8,6.7,5.0,2.0,3.0,0.4,8.0,0.625,1.0,0.714,5.9,,,,,,,,,,,,,,,,,
1631223,David Roddy,1610612756,PHX,51,20,31,21.0,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,1.0,0.5,0.5,0.49,2.2,0.455,0.0,0.459,9.1,3.0,0.5,2.4,0.175,4.9,0.611,0.4,0.664,6.1,4.0,1.0,2.9,0.254,7.0,0.577,0.4,0.614,6.8,,,,,,,,,,,,,,,,,
1630558,Davion Mitchell,1610612758,SAC,48,27,21,16.8,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.4,0.1,0.3,0.158,0.9,0.442,0.0,0.463,16.8,1.6,0.2,1.4,0.12,2.6,0.605,0.3,0.688,9.2,2.0,0.3,1.7,0.128,3.4,0.57,0.4,0.635,10.8,,,,,,,,,,,,,,,,,
202722,Davis Bertans,1610612766,CHA,27,10,17,19.2,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.3,0.2,0.1,0.625,1.0,0.308,0.0,0.308,8.6,1.9,0.4,1.4,0.24,3.1,0.595,0.3,0.667,7.8,2.1,0.6,1.5,0.293,4.0,0.537,0.3,0.586,7.9,,,,,,,,,,,,,,,,,
1630549,Day'Ron Sharpe,1610612751,BKN,58,25,33,15.2,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,2.6,2.0,0.6,0.757,5.9,0.444,0.2,0.463,4.2,3.8,1.4,2.3,0.36,6.4,0.594,0.6,0.655,3.9,6.4,3.4,2.9,0.521,12.1,0.533,0.8,0.573,4.0,,,,,,,,,,,,,,,,,
1628368,De'Aaron Fox,1610612758,SAC,74,42,32,35.9,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.9,0.3,0.6,0.358,2.3,0.399,0.1,0.416,14.4,3.7,0.7,2.9,0.19,6.0,0.618,0.6,0.681,9.1,4.6,1.0,3.5,0.224,8.1,0.57,0.6,0.619,10.2,,,,,,,,,,,,,,,,,
1629631,De'Andre Hunter,1610612737,ATL,55,25,30,29.6,,,,,,,,,,,2023-24,Rebounding,,,,,,,,,0.6,0.2,0.4,0.355,1.6,0.36,0.1,0.378,10.7,3.5,1.1,2.4,0.309,5.7,0.604,0.5,0.659,6.1,4.0,1.3,2.7,0.315,7.1,0.566,0.5,0.613,6.7,,,,,,,,,,,,,,,,,
